70.6825	0	0
71.2314	0	0
71.4696	0	0
71.5370	0	0
72.2899	0	0
72.3722	0	0
72.7011	0	0
72.7710	0	0
72.8732	0	0
72.9858	0	0
73.2806	0	0
73.6722	0	0
74.3556	0	0
74.5835	0	0
74.7295	0	0
75.0510	0	0
75.6149	0	0
76.0164	1	1
76.8799	0	0
76.9136	0	0
77.3760	0	0
77.7010	0	0
78.0561	0	0
78.8865	0	0
79.0215	1	1
79.0241	0	0
79.3888	0	0
79.5635	1	3
79.5830	1	2
79.6211	1	1
79.7270	1	1
79.9886	1	1
80.1307	0	0
80.7790	0	0
80.9277	0	0
81.4392	0	0
81.4784	0	0
82.3592	0	0
82.4558	0	0
82.8861	0	0
83.4543	0	0
83.6415	0	0
83.8216	0	0
84.2726	0	0
84.7620	0	0
84.9292	0	0
85.3067	0	0
85.5548	0	0
85.5587	0	0
85.7533	0	0
86.0296	0	0
86.6269	0	0
86.6538	0	0
86.7994	0	0
87.0943	0	0
87.2442	0	0
87.8432	1	3
87.9222	1	2
88.0204	1	2
88.0356	1	1
88.0518	0	0
88.2717	0	0
88.3922	0	0
88.7549	0	0
88.9457	0	0
89.0792	0	0
89.2171	0	0
89.3616	0	0
89.4119	0	0
89.5556	0	0
89.6460	0	0
89.8337	0	0
90.0069	0	0
90.5844	0	0
90.8925	0	0
91.1384	0	0
91.4328	0	0
91.4600	0	0
91.4953	0	0
91.5776	0	0
91.8289	0	0
91.9341	0	0
92.3620	0	0
92.4753	1	1
92.6596	1	1
92.8417	0	0
93.0235	0	0
93.4385	0	0
93.5677	1	1
93.7971	1	1
94.0169	1	1
94.0919	0	0
94.1683	0	0
94.5497	0	0
95.1077	0	0
95.3148	0	0
95.7600	1	1
95.8282	0	0
96.2159	0	0
96.3458	0	0
96.6623	0	0
97.0520	0	0
97.0585	0	0
97.1693	0	0
97.2160	0	0
97.3116	0	0
97.7383	0	0
97.8259	0	0
98.0307	0	0
98.1105	0	0
98.6185	0	0
98.8940	0	0
99.2127	0	0
99.9437	0	0
100.0491	0	0
100.4726	0	0
100.6769	1	2
100.7100	1	2
100.7103	1	1
100.7397	0	0
101.4729	0	0
101.5370	0	0
101.6363	0	0
101.8146	0	0
102.0168	0	0
102.7103	0	0
103.1364	0	0
103.2326	0	0
103.3159	0	0
103.6060	0	0
103.7961	1	1
104.2328	1	4
104.2681	1	3
104.4349	1	3
104.4538	1	2
104.5143	1	1
104.5547	0	0
104.6078	0	0
104.6649	1	1
104.7736	0	0
105.1413	0	0
105.3818	0	0
105.4469	0	0
106.3789	0	0
106.8604	0	0
106.9341	0	0
107.0615	0	0
107.6442	0	0
108.2159	0	0
108.7848	0	0
109.0373	1	1
109.0654	0	0
109.1663	0	0
109.3669	0	0
109.5017	1	2
109.6221	1	3
109.6730	1	3
109.7939	1	3
109.9076	1	2
110.0288	1	2
110.2219	1	1
110.2511	0	0
110.9768	0	0
111.2215	0	0
111.2911	0	0
111.7463	0	0
111.9353	0	0
112.0911	0	0
112.2884	0	0
112.8130	0	0
112.9906	0	0
113.1444	0	0
113.5867	0	0
113.8283	0	0
114.3321	0	0
114.4400	0	0
114.5422	1	1
114.8421	1	1
114.9294	1	1
114.9519	0	0
115.2122	0	0
115.3472	0	0
115.8927	0	0
116.2472	0	0
116.3851	0	0
116.5104	0	0
116.6001	0	0
116.8816	0	0
116.9007	0	0
117.0016	0	0
117.4795	0	0
117.7589	0	0
118.0253	0	0
118.0879	0	0
118.2459	0	0
118.7334	0	0
119.0265	0	0
119.1225	0	0
119.3391	0	0
119.4242	0	0
119.6321	0	0
119.7790	0	0
120.2837	0	0
120.7633	0	0
121.0299	0	0
121.1699	0	0
121.6154	0	0
121.7370	1	1
121.7474	0	0
122.0082	0	0
122.2675	0	0
122.4151	0	0
122.5188	0	0
122.6098	0	0
122.9511	0	0
123.0230	0	0
123.4807	0	0
123.5567	0	0
124.1636	0	0
124.5166	0	0
125.1703	0	0
125.4695	0	0
125.5901	0	0
126.0288	0	0
126.1466	0	0
126.6516	0	0
127.1015	0	0
127.4951	0	0
127.6282	1	1
127.7231	0	0
127.7878	0	0
128.2433	0	0
128.3285	0	0
128.4123	0	0
128.5590	0	0
128.6477	0	0
128.7081	1	2
128.7839	1	2
128.8437	1	1
128.9150	1	1
128.9714	0	0
129.2151	0	0
129.4170	0	0
130.1270	0	0
130.2663	0	0
131.1091	0	0
131.3242	0	0
131.4089	0	0
131.4390	0	0
131.6947	1	1
132.3138	1	5
132.3946	1	4
132.4777	1	3
132.7619	1	4
133.0024	1	4
133.0766	1	4
133.1079	1	3
133.1658	1	3
133.2965	1	2
133.2976	1	1
133.3183	0	0
133.5384	1	2
133.5568	1	1
133.7006	1	1
133.9067	1	1
133.9554	0	0
134.1870	1	2
134.2654	1	4
134.3639	1	3
134.9273	1	2
135.0793	1	1
135.4696	1	2
135.5209	1	2
135.7218	1	1
135.7590	0	0
136.8542	0	0
137.1056	1	1
137.1245	0	0
137.1619	0	0
137.2820	0	0
137.7104	0	0
137.7992	0	0
138.2127	0	0
138.3596	0	0
138.6822	0	0
138.9433	0	0
139.1826	0	0
139.3919	0	0
139.7131	0	0
139.9540	0	0
140.2161	0	0
140.3700	0	0
140.4284	0	0
140.6929	0	0
141.0695	1	1
141.3240	1	1
141.3945	1	1
141.4751	0	0
141.6995	0	0
141.9187	0	0
142.1731	0	0
142.2652	0	0
142.4356	0	0
142.5447	0	0
142.7385	0	0
142.8041	0	0
143.0719	0	0
143.6019	0	0
143.6638	0	0
143.9089	1	1
143.9221	0	0
144.4021	0	0
144.4364	0	0
144.4604	0	0
144.7493	0	0
145.4840	0	0
145.9307	1	1
146.1002	1	2
146.1793	1	2
146.3849	1	1
146.4018	0	0
146.5009	1	1
146.5860	0	0
146.7042	0	0
146.9035	0	0
147.7858	0	0
147.9807	1	1
148.1397	0	0
148.4684	0	0
148.5717	1	2
148.6504	1	2
148.7802	1	3
148.8882	1	2
148.9325	1	2
149.0208	1	1
149.2056	0	0
149.2413	0	0
149.3018	0	0
149.8998	0	0
150.0654	0	0
150.3825	0	0
150.5911	0	0
150.6957	0	0
150.9853	0	0
151.2696	0	0
151.4658	0	0
152.2507	0	0
152.6951	0	0
152.9139	0	0
153.2125	0	0
153.4371	0	0
153.5120	0	0
153.7962	0	0
153.9771	0	0
154.4587	1	1
154.5293	0	0
154.6602	1	3
154.7369	1	2
154.8388	1	2
154.9466	1	3
154.9955	1	2
155.0239	1	1
155.0922	0	0
155.3537	0	0
155.4922	0	0
155.6194	0	0
155.7661	0	0
156.0922	0	0
156.2609	0	0
156.5046	0	0
157.0601	0	0
157.6564	0	0
157.9423	0	0
158.1174	0	0
158.8268	0	0
158.9522	0	0
159.1812	1	2
159.7330	1	5
159.7364	1	4
159.8600	1	3
159.9860	1	5
160.2358	1	5
160.2424	1	4
160.3371	1	3
160.3628	1	2
160.3653	1	1
160.4448	0	0
160.5302	0	0
160.8673	0	0
161.2788	0	0
161.3660	0	0
161.4266	0	0
161.5870	0	0
161.9092	0	0
162.8320	0	0
162.9289	0	0
162.9804	0	0
163.2081	0	0
163.8650	0	0
164.0077	0	0
164.3431	0	0
165.0847	0	0
165.6055	0	0
165.9882	0	0
166.2597	0	0
166.3465	0	0
166.3755	0	0
166.4180	0	0
167.3589	0	0
167.7734	0	0
168.1267	1	2
168.1511	1	1
168.2220	0	0
168.4532	0	0
168.5427	0	0
168.7187	0	0
168.8101	0	0
168.9253	0	0
168.9733	0	0
169.4184	0	0
169.9579	1	3
170.1245	1	4
170.1461	1	4
170.1563	1	3
170.1919	1	2
170.4164	1	1
170.5161	0	0
170.5896	0	0
171.8863	0	0
172.1823	0	0
172.2664	0	0
172.4053	0	0
172.9828	0	0
173.3181	0	0
173.4256	0	0
173.4458	0	0
174.0921	0	0
174.2449	1	1
174.4253	1	1
174.5893	0	0
174.7813	0	0
174.9811	0	0
174.9977	0	0
175.1474	0	0
175.3637	0	0
175.7592	0	0
176.0039	0	0
176.1716	0	0
176.3299	0	0
176.7213	0	0
176.8396	0	0
176.9490	0	0
177.1832	0	0
177.4184	0	0
177.5462	0	0
177.7508	0	0
177.8771	0	0
178.1040	0	0
178.1482	0	0
178.2559	0	0
178.4477	0	0
178.5082	0	0
178.6847	0	0
179.3043	0	0
179.4193	0	0
180.1784	0	0
180.1938	0	0
180.2313	0	0
180.3006	0	0
181.0042	0	0
181.1626	0	0
181.3156	0	0
181.4404	0	0
181.6195	0	0
181.6619	0	0
181.7761	0	0
182.3529	0	0
182.5740	0	0
182.8623	0	0
183.1962	0	0
183.4288	1	2
183.4683	1	1
183.5654	1	1
183.6173	0	0
184.0007	1	1
184.1843	1	2
184.5346	1	1
184.5811	0	0
184.7496	0	0
184.8673	0	0
185.1537	0	0
185.3974	0	0
185.7519	0	0
185.8598	0	0
186.0597	1	1
186.1979	0	0
187.0325	0	0
187.4138	0	0
187.5857	0	0
187.7497	0	0
187.8831	0	0
188.1091	1	1
188.1175	0	0
188.1363	0	0
188.2460	0	0
188.3434	0	0
188.7888	0	0
188.8065	0	0
189.3199	0	0
189.3741	0	0
189.4383	0	0
190.2736	0	0
190.4359	0	0
190.9583	0	0
191.1964	0	0
191.7176	0	0
191.8617	0	0
192.5749	0	0
192.6357	1	1
192.6741	0	0
192.7949	0	0
193.0218	0	0
194.1048	0	0
194.3826	0	0
194.4242	0	0
194.4986	0	0
195.3930	0	0
195.6501	0	0
195.9800	0	0
196.0564	0	0
196.3529	1	3
196.4255	1	2
196.4393	1	1
196.4498	0	0
196.9916	0	0
197.3122	1	1
197.5569	1	1
197.6316	1	2
197.6585	1	1
197.6835	0	0
197.9052	1	2
198.0121	1	3
198.3056	1	2
198.3876	1	1
198.4628	0	0
198.5706	0	0
198.9455	1	2
199.1768	1	2
199.2210	1	1
199.4443	1	1
199.6559	1	1
199.8363	1	1
199.9970	1	1
200.1518	0	0
200.5231	0	0
200.7242	0	0
200.8232	0	0
201.0438	0	0
201.1437	0	0
202.1813	0	0
202.2876	0	0
202.5209	0	0
202.7995	0	0
202.8712	0	0
203.2485	0	0
203.3237	0	0
203.5988	0	0
203.6606	0	0
204.2005	0	0
204.2410	0	0
204.9232	0	0
205.4504	0	0
205.6028	1	1
205.7954	0	0
205.8662	0	0
206.0436	0	0
206.2567	0	0
206.5700	0	0
207.1651	0	0
207.6993	0	0
207.8167	0	0
207.9343	0	0
208.1520	1	1
208.4645	1	1
208.5158	0	0
208.9662	0	0
209.1367	0	0
209.3899	0	0
209.6799	0	0
210.1179	0	0
210.4286	0	0
210.5441	0	0
211.0824	0	0
211.4943	0	0
211.8933	1	2
212.0303	1	2
212.0594	1	2
212.1356	1	1
212.3004	1	1
212.3902	0	0
212.5560	0	0
212.5910	0	0
213.1237	0	0
213.5370	0	0
213.7468	0	0
214.0358	0	0
214.5054	0	0
214.9306	0	0
215.3741	0	0
215.6266	0	0
216.1357	0	0
216.4432	0	0
216.6609	0	0
216.8564	0	0
217.3444	0	0
217.6992	0	0
217.7526	0	0
218.1705	1	1
218.2204	0	0
218.4463	0	0
218.6518	0	0
218.6827	0	0
218.9620	0	0
219.4748	1	2
219.4906	1	1
219.5048	0	0
219.7783	0	0
219.8726	0	0
220.2153	0	0
220.6244	0	0
221.6419	0	0
222.1368	0	0
222.2692	0	0
222.4370	0	0
222.7616	0	0
223.0584	0	0
223.1353	0	0
223.3944	0	0
223.6004	0	0
223.7991	0	0
223.8547	0	0
223.8781	0	0
224.0287	0	0
224.4386	1	1
224.4909	0	0
224.6448	1	1
224.8254	0	0
225.0069	0	0
225.2282	0	0
225.3470	1	2
225.5272	1	4
225.6602	1	3
226.0327	1	4
226.1289	1	3
226.4213	1	2
226.4636	1	1
226.4687	0	0
226.8240	0	0
226.9184	0	0
227.4939	1	4
227.5197	1	3
227.7168	1	3
227.7492	1	2
227.9511	1	1
228.5149	1	5
228.7304	1	5
228.7462	1	4
228.7464	1	3
228.8498	1	2
228.8505	1	1
229.0493	0	0
229.4158	0	0
229.8519	0	0
229.8936	0	0
230.2071	0	0
230.5963	0	0
230.8204	0	0
231.2736	0	0
231.3949	0	0
231.5891	0	0
231.6139	0	0
232.2082	0	0
232.3239	0	0
232.4215	1	1
232.6151	0	0
232.8550	0	0
232.9878	0	0
233.1148	0	0
233.1664	0	0
233.2267	1	1
233.3523	1	3
233.5431	1	2
233.6870	1	1
233.7370	0	0
233.8433	0	0
234.1538	0	0
234.7309	0	0
234.7898	1	1
235.0512	1	3
235.0520	1	2
235.0620	1	1
235.1752	1	3
235.3978	1	3
235.4928	1	2
235.5077	1	1
235.5103	0	0
236.1909	0	0
236.3909	0	0
236.5610	0	0
236.6593	0	0
237.1322	0	0
237.3316	0	0
237.5502	0	0
237.6844	0	0
237.8952	1	1
238.3221	1	4
238.3452	1	3
238.5395	1	3
238.5980	1	2
238.6542	1	1
238.9825	1	2
239.1723	1	1
239.3696	0	0
241.0053	0	0
241.2135	0	0
241.2572	0	0
241.3622	0	0
242.6439	0	0
242.7790	0	0
243.0674	1	1
243.3557	1	1
243.6895	0	0
243.8393	0	0
243.9318	0	0
244.0089	0	0
244.2715	0	0
244.3884	0	0
244.4684	0	0
244.6008	0	0
244.6440	0	0
244.6927	1	1
244.7974	0	0
244.9133	0	0
245.1789	0	0
245.2120	0	0
245.7538	0	0
246.1509	0	0
246.3658	0	0
246.6192	1	1
246.6480	0	0
246.8054	1	1
246.9218	0	0
247.0828	0	0
247.2038	0	0
247.2998	0	0
247.5692	0	0
248.7793	0	0
249.1291	0	0
249.4496	0	0
249.7037	0	0
249.8130	1	1
249.9130	0	0
250.4265	1	2
250.6370	1	2
250.9811	1	1
251.1280	1	1
251.3041	1	1
251.6237	1	1
251.6657	0	0
251.7256	0	0
251.9006	0	0
252.6549	0	0
252.7811	0	0
252.9738	0	0
253.1940	0	0
253.5829	0	0
253.9603	0	0
254.5574	0	0
254.6978	0	0
254.7652	0	0
255.0894	0	0
255.4091	0	0
255.8478	0	0
255.9010	0	0
256.0256	0	0
256.1051	0	0
256.2419	0	0
256.5862	0	0
257.1684	0	0
257.2699	0	0
257.3113	0	0
257.3877	0	0
257.4686	0	0
257.6859	0	0
258.0379	1	2
258.0436	1	1
258.0542	0	0
258.8218	0	0
259.1771	1	1
259.2202	0	0
259.4213	0	0
259.4375	0	0
259.7839	0	0
260.3530	0	0
260.4020	0	0
260.5783	0	0
260.8472	0	0
261.1087	1	2
261.5160	1	4
261.5184	1	3
261.6126	1	2
261.6204	1	1
261.6206	0	0
261.8466	0	0
262.2626	0	0
262.8744	0	0
263.3330	0	0
263.6696	0	0
263.7545	0	0
263.9239	0	0
264.2050	1	2
264.4455	1	1
264.5099	0	0
264.6030	0	0
264.8548	0	0
264.9825	0	0
265.2344	0	0
265.5296	0	0
265.8650	0	0
265.9774	0	0
266.1053	0	0
266.1749	0	0
266.4838	0	0
266.7949	0	0
266.8638	0	0
266.9498	0	0
267.0697	0	0
267.1881	0	0
267.6925	1	1
267.8948	0	0
268.2443	1	2
268.3255	1	1
268.5108	1	1
268.8760	0	0
269.4973	0	0
269.5228	0	0
269.7198	0	0
270.3326	0	0
270.4156	0	0
270.8024	1	3
270.8446	1	2
271.1247	1	1
271.1296	0	0
271.7197	0	0
272.4495	0	0
272.8134	0	0
272.9285	0	0
273.3259	0	0
273.4804	0	0
274.2677	1	3
274.3341	1	2
274.3670	1	1
274.4130	0	0
274.5547	0	0
274.9677	0	0
275.0052	0	0
275.1371	0	0
275.5605	1	1
275.6390	1	1
275.7372	0	0
275.9711	0	0
276.0677	1	1
276.1440	0	0
276.9475	0	0
277.1600	1	1
277.4894	1	1
277.5041	0	0
277.8455	0	0
278.1864	0	0
278.2114	0	0
278.5196	0	0
278.7034	1	3
278.7037	1	2
278.8143	1	2
279.0418	1	3
279.3171	1	6
279.4196	1	5
279.4213	1	4
279.4320	1	3
279.5162	1	2
279.6772	1	1
279.6828	0	0
280.3290	0	0
280.5760	0	0
281.0206	0	0
281.0806	0	0
281.2563	0	0
281.6043	0	0
281.9619	0	0
282.2472	0	0
282.5314	0	0
283.0218	1	1
283.1939	1	1
283.4394	1	1
283.7948	0	0
284.1271	0	0
284.5231	0	0
284.7170	0	0
285.4341	0	0
285.9766	0	0
286.0451	0	0
286.3227	0	0
286.4624	0	0
286.7327	1	2
286.8561	1	3
286.8894	1	2
286.8908	1	1
286.9408	1	1
286.9419	0	0
287.5268	0	0
287.8020	0	0
288.0508	0	0
288.4036	0	0
288.8777	0	0
289.3271	0	0
289.7608	0	0
289.8211	0	0
290.1579	0	0
290.4388	1	1
290.5494	0	0
291.5747	0	0
291.7484	1	1
292.0053	1	2
292.3281	1	2
292.3327	1	1
292.6872	1	4
292.7710	1	3
292.8866	1	2
293.2134	1	1
293.2575	1	1
293.5492	0	0
293.7777	0	0
294.0982	0	0
295.1514	0	0
295.3013	0	0
295.5220	0	0
295.7377	0	0
295.8812	0	0
295.9871	0	0
296.3071	0	0
297.0881	0	0
297.3671	0	0
297.4989	0	0
297.7461	0	0
297.8910	0	0
297.9959	0	0
298.2023	0	0
298.4096	0	0
298.5689	0	0
298.7556	1	1
298.7717	0	0
299.4897	0	0
299.5387	0	0
299.8274	0	0
299.9834	1	1
300.1122	0	0
300.1714	0	0
300.1882	0	0
300.3205	0	0
300.5638	0	0
300.6087	0	0
300.8280	0	0
301.7399	1	7
301.8537	1	7
301.9027	1	6
301.9035	1	5
302.0018	1	5
302.0448	1	4
302.1019	1	4
302.2966	1	4
302.3701	1	3
302.4420	1	2
302.8335	1	2
302.9272	1	1
302.9646	0	0
303.2714	0	0
303.3085	0	0
303.6128	0	0
303.8770	1	1
304.1839	0	0
304.6024	0	0
304.9544	0	0
305.0479	0	0
305.6567	0	0
305.7870	0	0
305.9210	0	0
305.9967	0	0
306.4480	0	0
306.5028	0	0
307.0712	0	0
307.3344	0	0
307.7162	0	0
307.9013	0	0
308.0073	0	0
308.0249	0	0
308.1987	0	0
309.1111	0	0
309.3015	0	0
309.5437	0	0
309.8546	0	0
309.9437	0	0
310.0546	1	1
310.2554	0	0
310.3302	0	0
310.3720	0	0
310.6371	0	0
310.6776	0	0
311.0103	0	0
311.3072	0	0
311.5231	0	0
311.9207	0	0
312.0623	0	0
312.4236	0	0
312.8526	0	0
312.9225	0	0
313.1227	1	1
313.2121	0	0
313.4250	0	0
313.5346	1	1
313.6070	0	0
314.6782	0	0
314.8520	0	0
315.4460	0	0
315.6505	0	0
315.8062	0	0
316.1794	0	0
316.4911	1	1
316.7649	1	2
317.1154	1	3
317.1833	1	3
317.3468	1	2
317.4496	1	1
317.7841	1	2
317.7900	1	1
317.9845	1	1
318.4102	1	2
318.4466	1	1
318.5323	1	1
318.5444	0	0
319.1741	0	0
319.5098	0	0
319.6050	0	0
319.8329	0	0
320.2944	0	0
320.5038	0	0
320.5873	0	0
320.7733	0	0
321.2224	0	0
321.6952	0	0
322.1137	0	0
322.7180	0	0
322.8319	0	0
323.2847	1	1
323.3908	0	0
323.5892	0	0
323.7196	0	0
323.8065	0	0
323.9029	0	0
323.9993	0	0
324.0454	0	0
324.3122	0	0
324.7775	0	0
325.1229	0	0
325.4178	0	0
325.7398	0	0
325.8312	0	0
326.1054	0	0
326.2686	0	0
326.7635	0	0
326.8161	0	0
327.0848	0	0
327.2159	0	0
327.7840	0	0
327.9031	0	0
328.1961	0	0
328.4405	0	0
328.6507	0	0
328.7713	0	0
328.8577	0	0
328.9189	0	0
329.1107	0	0
329.4707	0	0
329.5885	0	0
329.9158	0	0
330.1811	1	1
330.2366	0	0
330.4734	0	0
330.5492	0	0
330.8107	0	0
331.4582	0	0
331.6916	0	0
331.8299	0	0
331.9103	0	0
332.1053	0	0
332.1590	0	0
332.2630	0	0
332.3543	1	1
332.5208	1	1
332.5228	0	0
333.2692	0	0
333.4229	0	0
333.9941	1	1
334.1212	0	0
334.2747	0	0
334.6435	0	0
334.7726	0	0
335.0267	0	0
335.4121	0	0
335.6294	0	0
336.0966	0	0
336.4444	1	1
336.7386	1	3
337.1755	1	4
337.2751	1	4
337.4204	1	3
337.9772	1	6
338.0382	1	5
338.0745	1	4
338.1884	1	3
338.2436	1	2
338.2520	1	1
338.5008	1	1
338.6701	0	0
338.7370	1	1
338.7434	0	0
339.1458	0	0
339.6762	0	0
339.8971	0	0
340.1009	0	0
340.2057	0	0
340.4379	0	0
340.7616	0	0
340.9255	0	0
341.0890	0	0
342.5270	0	0
342.8300	0	0
342.9131	0	0
343.0036	0	0
343.3878	0	0
343.6114	0	0
343.7969	0	0
343.8209	0	0
344.0088	0	0
344.0433	0	0
344.5188	0	0
344.5361	0	0
344.6475	0	0
344.8715	0	0
345.0988	0	0
345.2051	0	0
345.3938	0	0
345.5755	0	0
345.7097	0	0
346.1510	0	0
346.6627	0	0
347.1309	0	0
347.4374	0	0
347.5094	0	0
347.6664	0	0
347.9284	1	1
347.9943	0	0
348.0107	0	0
348.4078	0	0
348.6237	0	0
349.2980	0	0
349.8176	0	0
349.9879	0	0
350.3003	0	0
350.4430	0	0
350.9091	0	0
352.1116	0	0
352.4657	0	0
353.3382	0	0
353.4072	1	1
353.4542	0	0
353.6580	0	0
353.9851	0	0
354.0402	0	0
354.2204	1	1
354.4157	0	0
354.7186	0	0
355.0162	0	0
355.0402	0	0
355.1372	0	0
355.2371	0	0
355.4802	0	0
355.5487	0	0
355.7678	0	0
356.4490	0	0
356.6090	0	0
356.6880	0	0
356.7964	0	0
356.8218	1	1
356.9234	1	1
357.2676	1	3
357.3323	1	2
357.3541	1	1
357.4890	0	0
357.6012	0	0
358.1267	1	2
358.2434	1	3
358.3345	1	2
358.3692	1	1
358.7347	0	0
358.9278	1	1
359.0494	0	0
359.0972	0	0
359.5041	0	0
359.8431	0	0
360.2270	0	0
360.5384	0	0
360.7140	1	1
360.8378	0	0
361.2443	0	0
361.3064	0	0
361.3329	0	0
361.4850	0	0
361.9887	0	0
362.2566	0	0
363.1468	0	0
363.2079	1	2
363.3722	1	1
363.5176	1	2
363.8970	1	3
364.1222	1	2
364.1347	1	1
364.1700	1	1
364.1845	0	0
364.4057	0	0
365.4053	0	0
365.5117	1	2
365.6095	1	1
365.9204	1	2
366.2666	1	3
366.3190	1	3
366.6814	1	3
366.7087	1	2
366.8474	1	1
366.8481	0	0
367.0607	0	0
367.5775	1	5
367.6505	1	4
367.6807	1	3
368.0017	1	3
368.0076	1	2
368.0402	1	1
368.3010	1	1
368.4615	0	0
368.6919	0	0
369.0640	0	0
369.1759	0	0
369.2525	0	0
369.3928	0	0
369.5750	1	1
369.6699	0	0
369.8086	0	0
370.3108	0	0
370.5913	0	0
370.7519	0	0
